dia anom34 anom4 anom3 anom12
16-APR-1983 1.02189 0.71030 1.69464 2.84296
17-APR-1983 1.01401 0.81838 1.63103 2.97549
18-APR-1983 1.05091 0.79224 1.62675 3.16333
19-APR-1983 1.00243 0.65221 1.53464 2.93936
20-APR-1983 0.90825 0.33262 1.52789 2.88068
21-APR-1983 0.79463 0.22548 1.49292 3.05087
22-APR-1983 0.71801 0.27838 1.44449 3.09292
23-APR-1983 0.70250 0.44581 1.38186 3.12001
24-APR-1983 0.80744 0.39272 1.44168 3.21960
25-APR-1983 0.86183 0.42292 1.50060 3.27313
26-APR-1983 0.93076 0.78769 1.49048 3.14321
27-APR-1983 0.91719 0.88454 1.50941 3.17682
28-APR-1983 0.89117 0.88315 1.46693 3.16799
29-APR-1983 0.87702 0.88055 1.47052 3.05393
30-APR-1983 0.76843 0.78507 1.39424 3.03913
01-MAY-1983 0.74626 0.72937 1.39664 3.07701
02-MAY-1983 0.74561 0.70905 1.38663 3.04842
03-MAY-1983 0.78871 0.47302 1.43908 3.01087
04-MAY-1983 0.83512 0.52666 1.57600 3.19296
05-MAY-1983 0.88837 0.71757 1.75393 3.20197
06-MAY-1983 0.98268 0.79515 1.93279 3.32935
07-MAY-1983 1.06294 1.04126 2.03821 3.56374
08-MAY-1983 1.04740 1.05391 1.90230 3.57193
09-MAY-1983 1.03948 0.99929 1.83413 3.31665
10-MAY-1983 1.06159 1.09841 1.69859 3.10881
11-MAY-1983 0.94513 1.08129 1.53965 3.08704
12-MAY-1983 0.73894 0.93744 1.38570 3.05354
13-MAY-1983 0.67274 0.94012 1.29448 3.02112
14-MAY-1983 0.70481 0.91384 1.31708 2.98998
15-MAY-1983 0.75555 0.95667 1.44970 3.12115
16-MAY-1983 0.79837 0.80263 1.55695 3.03918
17-MAY-1983 0.87592 0.69978 1.60945 3.09940
18-MAY-1983 0.82222 0.69700 1.56658 3.58631
19-MAY-1983 0.77131 0.66030 1.58658 3.88377
20-MAY-1983 0.77352 0.72313 1.66686 4.07349
21-MAY-1983 0.82941 0.66794 1.66582 4.19131
22-MAY-1983 0.77091 0.49741 1.58398 4.14522
23-MAY-1983 0.70429 0.35504 1.64827 4.26113
24-MAY-1983 0.58597 0.38378 1.56574 4.21642
25-MAY-1983 0.51066 0.33323 1.50994 4.51762
26-MAY-1983 0.54139 0.31200 1.51503 4.68510
27-MAY-1983 0.75005 0.14704 1.66925 4.66690
28-MAY-1983 0.94828 0.63243 1.68322 4.68596
29-MAY-1983 1.02728 0.68597 1.76371 4.54789
30-MAY-1983 1.01544 0.62614 1.78847 4.51006
31-MAY-1983 0.98113 0.54459 1.82078 4.52340
01-JUN-1983 1.23880 0.89000 1.99625 4.49856
02-JUN-1983 1.23917 0.85404 2.04509 4.45446
03-JUN-1983 1.13172 0.76086 1.96908 4.30443
04-JUN-1983 0.98410 0.52431 1.92032 4.25884
05-JUN-1983 0.86598 0.43113 1.85834 4.17708
06-JUN-1983 0.90172 0.50286 1.83829 4.09771
07-JUN-1983 0.88012 0.49523 1.79811 4.15690
08-JUN-1983 0.85837 0.55012 1.76249 4.11988
09-JUN-1983 0.87888 0.36738 1.74651 3.90919
10-JUN-1983 0.88036 0.21527 1.76826 3.63113
11-JUN-1983 0.89742 0.24313 1.78582 3.74110
12-JUN-1983 0.99190 0.36989 1.84134 4.09799
13-JUN-1983 1.01495 0.32828 1.94235 4.18538
14-JUN-1983 0.92460 0.19445 1.92005 4.05857
15-JUN-1983 0.81323 0.25194 1.90172 3.99335
16-JUN-1983 0.77969 0.07838 1.92280 4.10440
17-JUN-1983 0.59713 -0.03300 1.75341 4.44409
18-JUN-1983 0.40762 -0.13531 1.55081 4.33826
19-JUN-1983 0.36784 -0.12960 1.50406 4.13921
20-JUN-1983 0.39902 -0.14520 1.54847 4.15802
21-JUN-1983 0.34095 -0.00788 1.48713 4.26869
22-JUN-1983 0.31167 0.03312 1.44276 4.21652
23-JUN-1983 0.20456 -0.13801 1.38267 4.25302
24-JUN-1983 0.14872 -0.22916 1.43651 4.53837
25-JUN-1983 0.12542 -0.22148 1.42183 4.62751
26-JUN-1983 0.03242 -0.39820 1.41189 4.68607
27-JUN-1983 -0.03963 -0.38152 1.36096 4.58725
28-JUN-1983 0.16856 -0.17988 1.42801 4.55001
29-JUN-1983 0.42616 -0.00331 1.52649 4.47647
30-JUN-1983 0.51125 0.40949 1.47780 4.51062
01-JUL-1983 0.40983 0.46228 1.28038 4.53532
02-JUL-1983 0.12462 0.27261 1.01225 4.39395
03-JUL-1983 -0.15320 0.02895 0.87067 4.22183
04-JUL-1983 -0.30138 -0.22502 0.85993 4.14181
05-JUL-1983 -0.30813 -0.33864 0.87481 4.19674
06-JUL-1983 -0.11169 -0.24841 0.96269 4.36886
07-JUL-1983 0.00126 -0.00068 1.04030 4.35589
08-JUL-1983 0.06240 0.15533 1.06303 4.15694
09-JUL-1983 0.05901 0.30827 1.03058 4.09929
10-JUL-1983 0.04075 0.51623 0.93184 3.89379
11-JUL-1983 0.01976 0.42402 0.88108 3.89611
12-JUL-1983 0.02652 0.35428 0.88624 3.94072
13-JUL-1983 0.00437 0.15720 0.88413 4.20212
14-JUL-1983 -0.19624 -0.05395 0.76292 4.17966
15-JUL-1983 -0.32432 -0.02853 0.64237 4.08918
16-JUL-1983 -0.46021 -0.13375 0.52389 3.99018
17-JUL-1983 -0.55514 -0.33496 0.57643 3.91553
18-JUL-1983 -0.53581 -0.40346 0.63612 3.87766
19-JUL-1983 -0.41548 -0.19845 0.68520 3.69465
20-JUL-1983 -0.37563 -0.23993 0.80618 3.43467
21-JUL-1983 -0.29818 -0.31588 0.86389 3.38949
22-JUL-1983 -0.28343 -0.30813 0.79211 3.59015
23-JUL-1983 -0.36701 -0.24754 0.66540 3.76567
24-JUL-1983 -0.41921 -0.13751 0.56515 3.79032
25-JUL-1983 -0.41675 -0.20837 0.57471 3.79344
26-JUL-1983 -0.39888 -0.31169 0.58911 3.68017
27-JUL-1983 -0.44147 -0.49710 0.66820 3.56735
28-JUL-1983 -0.42887 -0.70632 0.77162 3.57027
29-JUL-1983 -0.42047 -0.70954 0.78495 3.53078
30-JUL-1983 -0.40591 -0.58359 0.80040 3.54446
31-JUL-1983 -0.43397 -0.60588 0.76451 3.63341
01-AUG-1983 -0.40515 -0.56309 0.76656 3.61581
02-AUG-1983 -0.38159 -0.55971 0.71905 3.54216
03-AUG-1983 -0.48495 -0.57926 0.62542 3.33237
04-AUG-1983 -0.60517 -0.64475 0.60564 3.18990
05-AUG-1983 -0.60844 -0.66588 0.60647 3.16360
06-AUG-1983 -0.60450 -0.61347 0.60033 3.15410
07-AUG-1983 -0.75026 -1.00267 0.54015 3.13230
08-AUG-1983 -0.72013 -0.97278 0.61378 3.16063
09-AUG-1983 -0.59850 -0.67565 0.63423 3.10219
10-AUG-1983 -0.41471 -0.48695 0.75528 2.92689
11-AUG-1983 -0.36280 -0.53017 0.79458 2.85695
12-AUG-1983 -0.30799 -0.46265 0.72280 2.76223
13-AUG-1983 -0.14329 -0.26375 0.69851 2.71076
14-AUG-1983 -0.03260 -0.09445 0.67761 2.64234
15-AUG-1983 -0.01278 -0.05873 0.64193 2.60686
16-AUG-1983 -0.06101 -0.10298 0.60381 2.45483
17-AUG-1983 -0.08923 -0.13203 0.55810 2.44499
18-AUG-1983 -0.18804 -0.53116 0.57315 2.55127
19-AUG-1983 -0.19110 -0.55339 0.60300 2.58286
20-AUG-1983 -0.20283 -0.50204 0.57528 2.78516
21-AUG-1983 -0.32887 -0.45716 0.62019 2.77460
22-AUG-1983 -0.33444 -0.47363 0.62534 2.85125
23-AUG-1983 -0.51102 -0.65719 0.65106 2.76290
24-AUG-1983 -0.58500 -0.80699 0.62013 2.77554
25-AUG-1983 -0.53308 -0.82617 0.61183 2.73990
26-AUG-1983 -0.48937 -0.84673 0.60043 2.70983
27-AUG-1983 -0.44063 -0.77950 0.59477 2.69685
28-AUG-1983 -0.53160 -0.99035 0.55671 2.63906
29-AUG-1983 -0.53983 -1.00088 0.50771 2.52953
30-AUG-1983 -0.62911 -1.00916 0.40338 2.32085
31-AUG-1983 -0.56101 -0.94718 0.30998 1.82245
01-SEP-1983 -0.43130 -0.90727 0.25580 1.71764
02-SEP-1983 -0.34333 -0.83572 0.26578 1.58236
03-SEP-1983 -0.22648 -0.72681 0.29713 1.32302
04-SEP-1983 -0.12753 -0.52424 0.36465 1.29803
05-SEP-1983 0.05240 -0.19288 0.48265 1.37004
06-SEP-1983 0.04649 -0.27947 0.58208 1.45304
07-SEP-1983 -0.04900 -0.50662 0.57972 1.55752
08-SEP-1983 -0.15678 -0.83098 0.60949 1.89335
09-SEP-1983 -0.28737 -0.88654 0.58956 2.01235
10-SEP-1983 -0.28272 -0.69727 0.46410 2.11715
11-SEP-1983 -0.26733 -0.57916 0.33025 2.10960
12-SEP-1983 -0.17379 -0.42581 0.31776 2.14120
13-SEP-1983 -0.08031 -0.23413 0.38072 2.19651
14-SEP-1983 -0.05708 -0.02400 0.34482 2.07521
15-SEP-1983 -0.12417 -0.09609 0.24998 1.92544
16-SEP-1983 -0.25898 -0.42291 0.25189 1.86246
17-SEP-1983 -0.38264 -0.47767 0.24618 1.65198
18-SEP-1983 -0.47172 -0.68570 0.22788 1.39984
19-SEP-1983 -0.53011 -0.72127 0.18084 1.34942
20-SEP-1983 -0.55571 -0.71559 0.13450 1.31655
21-SEP-1983 -0.54875 -0.70226 0.11203 1.31349
22-SEP-1983 -0.54295 -0.68808 0.10389 1.28578
23-SEP-1983 -0.53012 -0.67412 0.11446 1.24362
24-SEP-1983 -0.51345 -0.66079 0.12907 1.24247
25-SEP-1983 -0.50343 -0.67733 0.13037 1.24071
26-SEP-1983 -0.76667 -0.74216 -0.25760 1.37091
27-SEP-1983 -0.74935 -0.82924 -0.22020 1.35494
28-SEP-1983 -0.86671 -1.31926 -0.23476 1.26703
29-SEP-1983 -0.91051 -1.46305 -0.29224 1.18311
30-SEP-1983 -0.92372 -1.56521 -0.24870 1.10093
01-OCT-1983 -0.94324 -1.59234 -0.23718 1.14239
02-OCT-1983 -1.01397 -1.55333 -0.32793 1.22375
03-OCT-1983 -1.13112 -1.50115 -0.49210 1.45527
04-OCT-1983 -1.12248 -1.36986 -0.58503 1.50905
05-OCT-1983 -1.09041 -1.25153 -0.60667 1.65344
06-OCT-1983 -1.09385 -1.18771 -0.63899 1.70111
07-OCT-1983 -0.99368 -0.96296 -0.56722 1.63082
08-OCT-1983 -0.91988 -0.95078 -0.47247 1.69628
09-OCT-1983 -0.89758 -0.99017 -0.36021 1.74831
10-OCT-1983 -0.80581 -1.02459 -0.26132 1.64497
11-OCT-1983 -0.77247 -1.10703 -0.14456 1.45104
12-OCT-1983 -0.81941 -0.89818 -0.18951 1.46174
13-OCT-1983 -0.79789 -0.76951 -0.18363 1.29925
14-OCT-1983 -0.72799 -0.78699 -0.12299 1.15271
15-OCT-1983 -0.73769 -0.73252 -0.10791 1.09430
16-OCT-1983 -0.69254 -0.66706 -0.06645 1.03247
17-OCT-1983 -0.66192 -0.74380 -0.01513 0.91555
18-OCT-1983 -0.69165 -0.81668 -0.02637 0.80979
19-OCT-1983 -0.76698 -0.81042 -0.10385 0.58576
20-OCT-1983 -0.83140 -0.83106 -0.17698 0.53049
21-OCT-1983 -0.88499 -0.90190 -0.27943 0.72330
22-OCT-1983 -0.92819 -0.82902 -0.43990 0.73323
23-OCT-1983 -0.94596 -0.74424 -0.54038 0.51730
24-OCT-1983 -0.96201 -0.70744 -0.62702 0.46284
25-OCT-1983 -1.04254 -0.80549 -0.72610 0.61518
26-OCT-1983 -1.40958 -0.96157 -1.11382 0.61617
27-OCT-1983 -1.45300 -0.96167 -1.28294 0.68472
28-OCT-1983 -1.38330 -0.83380 -1.32013 0.54563
29-OCT-1983 -1.31435 -0.82118 -1.31125 0.49653
30-OCT-1983 -1.34893 -1.01566 -1.21672 0.69557
31-OCT-1983 -1.30731 -1.07976 -1.07292 0.86594
01-NOV-1983 -1.21492 -1.25081 -0.93207 0.85767
02-NOV-1983 -1.13430 -1.24230 -0.84804 0.80371
03-NOV-1983 -1.09922 -1.21766 -0.78961 0.86197
04-NOV-1983 -0.96124 -0.98305 -0.68624 0.76156
05-NOV-1983 -0.78007 -0.63231 -0.74808 0.74596
06-NOV-1983 -0.74089 -0.54107 -0.80015 0.55430
07-NOV-1983 -0.71063 -0.59688 -0.76484 0.40939
08-NOV-1983 -0.79097 -0.92074 -0.71202 0.26086
09-NOV-1983 -0.92576 -1.11926 -0.80213 0.20811
10-NOV-1983 -0.89730 -0.85641 -0.90008 0.27399
11-NOV-1983 -0.82350 -0.71116 -0.86836 0.35165
12-NOV-1983 -0.92489 -0.94612 -0.89701 0.34899
13-NOV-1983 -1.02498 -0.86383 -0.80933 0.36231
14-NOV-1983 -1.11202 -0.96896 -0.89728 0.38751
15-NOV-1983 -1.20342 -0.97359 -1.03477 0.38732
16-NOV-1983 -1.54662 -1.48671 -1.31400 0.41871
17-NOV-1983 -1.75850 -1.84156 -1.47516 0.44004
18-NOV-1983 -1.71119 -1.65424 -1.54789 0.29356
19-NOV-1983 -1.56157 -1.46559 -1.47123 0.12672
20-NOV-1983 -1.43083 -1.51791 -1.38110 -0.04881
21-NOV-1983 -1.37119 -1.61674 -1.28195 -0.14454
22-NOV-1983 -1.47593 -1.84378 -1.34695 -0.09875
23-NOV-1983 -1.53561 -1.73662 -1.42101 0.15930
24-NOV-1983 -1.47275 -1.39807 -1.31859 0.28866
25-NOV-1983 -1.39711 -1.39589 -1.17894 0.11474
26-NOV-1983 -1.32210 -1.33653 -1.00475 0.03842
27-NOV-1983 -1.07885 -1.17825 -0.84952 0.17904
28-NOV-1983 -0.93456 -1.06760 -0.71555 0.18491
29-NOV-1983 -0.88369 -1.08327 -0.54677 0.12940
30-NOV-1983 -0.83313 -1.27020 -0.46788 0.00151
01-DEC-1983 -0.83035 -1.31246 -0.54605 0.02023
02-DEC-1983 -0.69491 -1.00539 -0.62748 -0.02676
03-DEC-1983 -0.56494 -0.78303 -0.54231 -0.02671
04-DEC-1983 -0.54924 -0.74034 -0.48880 0.06052
05-DEC-1983 -0.54110 -0.67542 -0.49666 0.15153
06-DEC-1983 -0.60988 -0.73749 -0.55907 0.02119
07-DEC-1983 -0.69118 -0.88538 -0.62437 -0.08539
08-DEC-1983 -0.75175 -0.87613 -0.77477 -0.17617
09-DEC-1983 -0.87979 -1.02693 -0.94836 -0.28859
10-DEC-1983 -0.86970 -1.04586 -1.05473 -0.35776
11-DEC-1983 -0.86037 -1.08115 -1.12494 -0.21339
12-DEC-1983 -0.90703 -1.09367 -1.09903 -0.08023
13-DEC-1983 -1.06831 -1.53906 -0.92862 0.21043
14-DEC-1983 -1.08943 -1.52508 -0.83675 0.21560
15-DEC-1983 -1.12542 -1.60401 -0.76313 0.18389
16-DEC-1983 -1.19940 -1.65498 -0.79363 0.23726
17-DEC-1983 -1.26306 -1.74081 -0.80643 0.24311
18-DEC-1983 -1.25343 -1.76560 -0.77134 0.15837
19-DEC-1983 -1.28810 -1.62131 -0.83014 0.16151
20-DEC-1983 -1.32445 -1.46392 -0.94653 0.28435
21-DEC-1983 -1.42745 -1.44318 -1.10676 0.44486
22-DEC-1983 -1.51432 -1.35089 -1.26746 0.40400
23-DEC-1983 -1.53518 -1.44294 -1.27327 0.33912
24-DEC-1983 -1.63880 -1.56814 -1.36155 0.20792
25-DEC-1983 -1.81548 -1.57135 -1.44560 0.08324
26-DEC-1983 -1.91030 -1.66228 -1.42155 -0.01844
27-DEC-1983 -1.83368 -1.65030 -1.32198 0.06864
28-DEC-1983 -1.56873 -1.33147 -1.11754 0.19510
29-DEC-1983 -1.38855 -1.13962 -0.91751 0.17894
30-DEC-1983 -1.28104 -1.10844 -0.82409 0.23299
31-DEC-1983 -1.20711 -0.89808 -0.80103 0.20213
01-JAN-1984 -1.11983 -0.63032 -0.83017 0.08437
02-JAN-1984 -1.02271 -0.57286 -0.80946 0.06493
03-JAN-1984 -0.98445 -0.61021 -0.78309 0.38485
04-JAN-1984 -0.83264 -0.53177 -0.64885 0.63284
05-JAN-1984 -0.89114 -0.69736 -0.60232 0.66332
06-JAN-1984 -0.87663 -0.56432 -0.69057 0.70978
07-JAN-1984 -0.87449 -0.43585 -0.72639 0.61171
08-JAN-1984 -0.89328 -0.30531 -0.87049 0.40434
09-JAN-1984 -0.89330 -0.25636 -0.96589 0.26898
10-JAN-1984 -0.85221 -0.40503 -0.93556 0.16240
11-JAN-1984 -0.86841 -0.55853 -0.91180 -0.07324
12-JAN-1984 -0.87414 -0.59734 -0.91869 -0.35519
13-JAN-1984 -0.90253 -0.63476 -0.96917 -0.69755
14-JAN-1984 -0.87973 -0.62836 -0.96658 -0.75824
15-JAN-1984 -0.93346 -0.49503 -1.01129 -0.57065
16-JAN-1984 -0.92487 -0.52931 -1.04710 -0.58908
17-JAN-1984 -1.06152 -0.63186 -1.11867 -0.59905
18-JAN-1984 -1.21937 -0.83151 -1.25185 -0.63087
19-JAN-1984 -1.23767 -0.81489 -1.31646 -0.59412
20-JAN-1984 -1.29865 -0.96150 -1.34479 -0.63359
21-JAN-1984 -1.38242 -1.11779 -1.40810 -0.79204
22-JAN-1984 -1.50904 -1.18931 -1.42761 -0.93450
23-JAN-1984 -1.55589 -1.28349 -1.40918 -0.62522
24-JAN-1984 -1.55231 -1.40644 -1.33050 -0.40543
25-JAN-1984 -1.35050 -1.35707 -1.09001 -0.37478
26-JAN-1984 -1.25902 -1.24504 -1.00050 -0.34130
27-JAN-1984 -1.06135 -1.24059 -0.84544 -0.27902
28-JAN-1984 -1.00321 -1.26589 -0.88853 -0.26677
29-JAN-1984 -0.98161 -1.06844 -0.97897 -0.27524
30-JAN-1984 -0.86898 -0.69754 -0.99430 -0.41583
31-JAN-1984 -0.75058 -0.50311 -0.94466 -0.61223
01-FEB-1984 -0.50011 -0.29603 -0.81348 -0.83996
02-FEB-1984 -0.27974 -0.14575 -0.64421 -0.95104
03-FEB-1984 -0.34751 -0.34116 -0.54746 -0.87994
04-FEB-1984 -0.41110 -0.25879 -0.48171 -0.78452
05-FEB-1984 -0.46635 -0.17683 -0.45512 -0.67004
06-FEB-1984 -0.44679 -0.29093 -0.34615 -0.65909
07-FEB-1984 -0.41006 -0.40984 -0.31365 -0.72046
08-FEB-1984 -0.37743 -0.32662 -0.21997 -0.89844
09-FEB-1984 -0.33491 -0.24459 -0.05706 -0.92570
10-FEB-1984 -0.23545 -0.25097 0.10281 -0.63074
11-FEB-1984 -0.16344 -0.37747 0.15229 -0.80471
12-FEB-1984 -0.06665 -0.38480 0.22386 -0.88427
13-FEB-1984 0.04711 -0.49044 0.32904 -0.99865
14-FEB-1984 -0.02921 -0.71865 0.30832 -1.08581
15-FEB-1984 -0.12046 -0.84251 0.23186 -0.81438
16-FEB-1984 -0.15503 -0.82323 0.23286 -0.42267
17-FEB-1984 -0.17037 -0.81215 0.25328 -0.31669
18-FEB-1984 -0.15728 -0.79702 0.26832 -0.30925
19-FEB-1984 -0.14741 -0.77927 0.26035 -0.33582
20-FEB-1984 -0.13652 -0.76222 0.24437 -0.33289
21-FEB-1984 -0.13017 -0.74574 0.23662 -0.31169
22-FEB-1984 -0.12716 -0.72988 0.25153 -0.29455
23-FEB-1984 -0.15447 -0.70670 0.26636 -0.56745
24-FEB-1984 -0.11014 -0.66409 0.24240 -0.93297
25-FEB-1984 -0.09770 -0.46240 0.16884 -1.09810
26-FEB-1984 -0.14861 -0.53480 0.06992 -1.05716
27-FEB-1984 -0.20399 -0.53257 0.05972 -1.01515
28-FEB-1984 -0.28738 -0.59111 0.08287 -0.80117
29-FEB-1984 -0.35804 -0.66014 0.04999 -0.87165
01-MAR-1984 -0.28731 -0.46431 0.14194 -1.10456
02-MAR-1984 -0.35038 -0.46892 0.18435 -1.25815
03-MAR-1984 -0.36676 -0.40965 0.13266 -1.11687
04-MAR-1984 -0.41798 -0.71482 0.08127 -1.03822
05-MAR-1984 -0.53948 -0.92351 0.04495 -1.06822
06-MAR-1984 -0.56725 -0.99395 0.01681 -1.05917
07-MAR-1984 -0.55616 -0.90058 -0.05007 -0.83895
08-MAR-1984 -0.54126 -0.69257 -0.02846 -0.55675
09-MAR-1984 -0.54007 -0.68039 -0.03732 -0.39680
10-MAR-1984 -0.51261 -0.73719 -0.04318 -0.06169
11-MAR-1984 -0.50645 -0.82778 -0.11008 -0.08037
12-MAR-1984 -0.47467 -0.84348 -0.07191 -0.02204
13-MAR-1984 -0.56267 -1.00562 -0.10864 -0.10869
14-MAR-1984 -0.71669 -1.21498 -0.21997 -0.31382
15-MAR-1984 -0.91657 -1.49776 -0.42464 -0.44215
16-MAR-1984 -1.06592 -1.48040 -0.65728 -0.54283
17-MAR-1984 -1.11794 -1.46203 -0.75921 -0.66967
18-MAR-1984 -1.00274 -1.17702 -0.73370 -0.91959
19-MAR-1984 -0.65247 -0.70109 -0.49712 -0.90611
20-MAR-1984 -0.33188 -0.37396 -0.26180 -0.58440
21-MAR-1984 -0.24101 -0.39337 -0.16401 -0.39301
22-MAR-1984 -0.27723 -0.47489 -0.16071 -0.37269
23-MAR-1984 -0.31994 -0.47766 -0.12976 -0.45868
24-MAR-1984 -0.24912 -0.32986 -0.15859 -0.41147
25-MAR-1984 -0.27596 -0.31687 -0.17456 -0.65217
26-MAR-1984 -0.32732 -0.34350 -0.22917 -0.89220
27-MAR-1984 -0.36573 -0.36548 -0.27313 -0.77959
28-MAR-1984 -0.36644 -0.35804 -0.23993 -0.68212
29-MAR-1984 -0.63942 -0.60126 -0.50669 -0.81308
30-MAR-1984 -0.67058 -0.83570 -0.44077 -0.78787
31-MAR-1984 -0.51868 -0.54803 -0.31829 -0.70125
01-APR-1984 -0.42769 -0.35832 -0.22239 -0.46886
02-APR-1984 -0.40767 -0.41915 -0.12393 -0.42225
03-APR-1984 -0.36921 -0.49031 -0.05472 -0.34218
04-APR-1984 -0.33367 -0.68811 0.12441 -0.26253
05-APR-1984 -0.25054 -0.88911 0.32826 -0.20001
06-APR-1984 -0.35096 -0.85683 0.29602 -0.10943
07-APR-1984 -0.33031 -0.72196 0.39022 0.03548
08-APR-1984 -0.37078 -0.80311 0.43040 0.06702
09-APR-1984 -0.41460 -0.85957 0.34805 0.06147
10-APR-1984 0.09445 -0.45200 0.61561 -0.13909
11-APR-1984 0.05412 -0.48400 0.50877 -0.17533
12-APR-1984 -0.07554 -0.50775 0.38714 0.01587
13-APR-1984 -0.15523 -0.54742 0.29196 0.21948
14-APR-1984 -0.15610 -0.19776 0.17269 0.30973
15-APR-1984 -0.19631 -0.12210 0.05100 0.30300
16-APR-1984 -0.22607 -0.10056 -0.17607 0.10045
17-APR-1984 -0.38610 -0.23430 -0.22180 -0.07445
18-APR-1984 -0.46642 -0.43104 -0.25061 -0.16145
19-APR-1984 -0.53778 -0.61145 -0.33809 -0.19012
20-APR-1984 -0.61073 -0.84278 -0.43709 -0.42901
21-APR-1984 -0.47938 -0.54035 -0.41582 -0.65928
22-APR-1984 -0.48212 -0.35096 -0.44222 -0.69470
23-APR-1984 -0.52522 -0.34578 -0.45794 -0.74517
24-APR-1984 -0.52130 -0.58470 -0.45517 -0.74509
25-APR-1984 -0.52954 -0.69506 -0.45437 -0.87630
26-APR-1984 -0.64204 -0.94542 -0.48620 -0.83002
27-APR-1984 -0.70134 -1.12751 -0.47666 -0.67532
28-APR-1984 -0.70434 -1.19329 -0.44688 -0.55288
29-APR-1984 -0.72856 -1.14545 -0.47661 -0.47884
30-APR-1984 -0.82397 -1.45627 -0.45103 -0.46712
01-MAY-1984 -0.90155 -1.42741 -0.52383 -0.56408
02-MAY-1984 -0.92500 -1.29663 -0.59903 -0.60414
03-MAY-1984 -0.94517 -1.22446 -0.66602 -0.64668
04-MAY-1984 -0.54070 -0.92192 -0.46846 -0.77373
05-MAY-1984 -0.45348 -0.74972 -0.43469 -0.90627
06-MAY-1984 -0.33407 -0.68984 -0.37723 -0.96995
07-MAY-1984 -0.35201 -0.58501 -0.51145 -0.95580
08-MAY-1984 -0.44048 -0.55069 -0.70557 -0.88898
09-MAY-1984 -0.52512 -0.59404 -0.85636 -0.88648
10-MAY-1984 -0.53790 -0.70044 -0.87857 -1.04863
11-MAY-1984 -0.52609 -0.64418 -0.86759 -1.21734
12-MAY-1984 -0.51393 -0.30768 -0.84389 -1.38224
13-MAY-1984 -0.39564 -0.30882 -0.65939 -1.59129
14-MAY-1984 -0.41924 -0.45165 -0.57621 -1.44876
15-MAY-1984 -0.41066 -0.41126 -0.56138 -1.12753
16-MAY-1984 -0.38801 -0.37922 -0.50937 -1.02493
17-MAY-1984 -0.46707 -0.39425 -0.59100 -1.01240
18-MAY-1984 -0.64536 -0.59675 -0.73351 -1.02711
19-MAY-1984 -0.74653 -0.71357 -0.86268 -1.05938
20-MAY-1984 -0.77862 -0.58556 -0.95604 -1.08809
21-MAY-1984 -0.77253 -0.45248 -0.94866 -1.21672
22-MAY-1984 -0.75544 -0.59683 -0.90034 -1.18093
23-MAY-1984 -0.77612 -0.68165 -0.92296 -1.05167
24-MAY-1984 -0.75996 -0.73321 -0.88258 -0.98406
25-MAY-1984 -0.73684 -0.63131 -0.82386 -0.84762
26-MAY-1984 -0.68114 -0.47362 -0.79531 -0.82959
27-MAY-1984 -0.58390 -0.34440 -0.78824 -0.91603
28-MAY-1984 -0.54489 -0.36459 -0.84643 -0.90219
29-MAY-1984 -0.53453 -0.34355 -0.91919 -1.09286
30-MAY-1984 -0.56741 -0.31074 -1.00365 -1.02300
31-MAY-1984 -0.59802 -0.29102 -0.98529 -0.93908
01-JUN-1984 -0.70014 -0.69803 -0.97052 -0.92711
02-JUN-1984 -0.85278 -0.99942 -0.98652 -0.81947
03-JUN-1984 -0.93035 -1.06706 -1.01288 -0.73935
04-JUN-1984 -1.05461 -1.24384 -1.10277 -0.65579
05-JUN-1984 -1.13046 -1.30494 -1.15691 -0.62505
06-JUN-1984 -1.02259 -0.96139 -1.23445 -0.63534
07-JUN-1984 -1.12516 -0.89886 -1.39220 -0.66961
08-JUN-1984 -1.15560 -1.03406 -1.39725 -0.82826
09-JUN-1984 -1.01544 -0.95963 -1.23066 -0.99413
10-JUN-1984 -0.85504 -0.69298 -1.15192 -1.02149
11-JUN-1984 -0.87305 -0.54136 -1.23232 -0.97632
12-JUN-1984 -0.86964 -0.59565 -1.25295 -0.80948
13-JUN-1984 -0.94554 -0.76625 -1.28060 -0.84571
14-JUN-1984 -1.06131 -0.82442 -1.35418 -0.77129
15-JUN-1984 -1.13274 -0.90652 -1.29023 -0.82158
16-JUN-1984 -1.10322 -0.85683 -1.27526 -0.79300
17-JUN-1984 -1.00822 -0.65420 -1.25366 -0.69693
18-JUN-1984 -0.90187 -0.44123 -1.20466 -0.69963
19-JUN-1984 -0.96193 -0.58144 -1.24555 -0.74131
20-JUN-1984 -1.05213 -0.84172 -1.25543 -0.84099
21-JUN-1984 -1.06201 -0.81956 -1.29475 -0.99125
22-JUN-1984 -0.98690 -0.62818 -1.34064 -0.97177
23-JUN-1984 -0.84507 -0.62026 -1.24695 -0.95003
24-JUN-1984 -0.74299 -0.48627 -1.12877 -1.04271
25-JUN-1984 -0.69461 -0.54709 -0.96077 -1.07490
26-JUN-1984 -0.68649 -0.56667 -0.89150 -1.08729
27-JUN-1984 -0.65835 -0.39115 -0.89362 -1.03186
28-JUN-1984 -0.59565 -0.24226 -0.88967 -1.00410
29-JUN-1984 -0.55664 -0.35747 -0.89584 -1.08404
30-JUN-1984 -0.47978 -0.45714 -0.83737 -1.17877
01-JUL-1984 -0.22833 -0.01811 -0.73016 -1.10755
02-JUL-1984 -0.20757 -0.12583 -0.64868 -1.04016
